iteration,iteration_time,jacobian_time,memory_mb
786,0.018613100051879883,,2045.263872
787,0.017955780029296875,,2047.033344
788,0.01759481430053711,,2048.344064
789,0.018583059310913086,,2049.671168
790,0.017586946487426758,,2054.045696
791,0.01756906509399414,,2055.340032
792,0.017665863037109375,,2056.634368
793,0.017268896102905273,,2057.91232
794,0.018378019332885742,,2059.501568
795,0.01828622817993164,,2060.894208
796,0.017678022384643555,,2062.483456
797,0.016311168670654297,,2064.187392
798,0.01827406883239746,,2066.251776
799,0.017761707305908203,,2041.888768
800,0.018442153930664062,,2044.084224
801,0.017976045608520508,,1982.21824
802,0.023403167724609375,,1912.848384
803,0.018503904342651367,,1929.363456
804,0.0186002254486084,,1941.520384
805,0.018340110778808594,,1958.019072
806,0.017886877059936523,,1960.67328
807,0.021734237670898438,,1962.000384
808,0.022756099700927734,,2073.657344
809,0.017200946807861328,,2089.320448
810,0.01819300651550293,,2090.614784
811,0.017761945724487305,,2091.892736
812,0.018499135971069336,,2093.203456
813,0.017897844314575195,,2094.497792
814,0.018203020095825195,,2094.03904
815,0.01695108413696289,,2086.682624
816,0.018100976943969727,,2082.308096
817,0.01887989044189453,,2089.500672
818,0.018178939819335938,,2091.876352
819,0.01789379119873047,,2094.891008
820,0.01761627197265625,,2096.16896
821,0.01726531982421875,,2097.463296
822,0.01844620704650879,,2102.329344
823,0.017404794692993164,,2109.669376
824,0.017642974853515625,,2113.306624
825,0.018075227737426758,,2114.666496
826,0.017885923385620117,,2116.517888
827,0.017817974090576172,,2118.074368
828,0.017688989639282227,,1973.174272
829,0.019176959991455078,,1980.858368
830,0.01754903793334961,,1982.726144
831,0.01753067970275879,,1987.13344
832,0.01650094985961914,,1989.34528
833,0.022884130477905273,,2084.192256
834,0.0170137882232666,,2102.771712
835,0.019900798797607422,,2125.430784
836,0.019673824310302734,,2131.525632
837,0.01667189598083496,,2135.621632
838,0.018312931060791016,,2150.629376
839,0.01832413673400879,,2154.381312
840,0.018153905868530273,,2160.39424
841,0.01752018928527832,,2161.688576
842,0.017715930938720703,,2169.012224
843,0.018846988677978516,,1996.734464
844,0.0205538272857666,,1746.059264
845,0.018162965774536133,,1679.327232
846,0.017959117889404297,,1681.98144
847,0.017209768295288086,,1693.597696
848,0.01839280128479004,,1702.412288
849,0.01772332191467285,,1705.65632
850,0.01840686798095703,,1710.604288
851,0.017032861709594727,,1713.651712
852,0.017474889755249023,,1720.40192
853,0.01804184913635254,,1725.284352
854,0.01720404624938965,,1728.954368
855,0.01789689064025879,,1730.265088
856,0.016016244888305664,,1731.95264
857,0.01818394660949707,,1733.361664
858,0.01985478401184082,,1780.154368
859,0.01671600341796875,,1619.80416
860,0.0184481143951416,,1517.060096
861,0.017008066177368164,,1460.109312
862,0.018495798110961914,,1465.171968
863,0.018510818481445312,,1473.118208
864,0.02088785171508789,,1463.17312
865,0.017431974411010742,,1464.877056
866,0.01751995086669922,,1466.253312
867,0.018928050994873047,,1474.330624
868,0.018492937088012695,,1479.524352
869,0.017770051956176758,,1484.505088
870,0.018500804901123047,,1485.832192
871,0.017863988876342773,,1487.126528
872,0.01768803596496582,,1493.123072
873,0.017037153244018555,,1499.906048
874,0.018392086029052734,,1475.067904
875,0.02059483528137207,,1344.356352
876,0.018874168395996094,,1353.498624
877,0.0160067081451416,,1354.79296
878,0.018670082092285156,,1358.790656
879,0.01763296127319336,,1361.739776
880,0.018417835235595703,,1363.034112
881,0.01793694496154785,,1365.44256
882,0.017393112182617188,,1367.916544
883,0.020243167877197266,,1445.888
884,0.0177459716796875,,1461.485568
885,0.018459796905517578,,1462.796288
886,0.018413782119750977,,1467.727872
887,0.016093969345092773,,1469.218816
888,0.018072843551635742,,1470.529536
889,0.018254995346069336,,1305.47712
890,0.017447233200073242,,1274.822656
891,0.0181732177734375,,1280.24576
892,0.01742100715637207,,1281.540096
893,0.017754793167114258,,1282.834432
894,0.017324209213256836,,1291.22304
895,0.018645048141479492,,1300.48
896,0.018323898315429688,,1301.807104
897,0.018064260482788086,,1309.114368
898,0.018471956253051758,,1246.429184
899,0.018208980560302734,,1016.938496
900,0.01856207847595215,,1028.374528
901,0.016833066940307617,,936.394752
902,0.022680997848510742,,766.574592
903,0.019007205963134766,,700.186624
904,0.021631956100463867,,672.628736
905,0.023813247680664062,,630.86592
906,0.019453048706054688,,633.749504
907,0.01769399642944336,,651.411456
908,0.018618106842041016,,789.21728
909,0.018548965454101562,,993.312768
910,0.01797795295715332,,993.722368
911,0.018477201461791992,,1005.715456
912,0.017735958099365234,,1007.828992
913,0.018595218658447266,,987.414528
914,0.019257783889770508,,869.875712
915,0.020138025283813477,,882.327552
916,0.018338918685913086,,815.153152
917,0.018851041793823242,,768.458752
918,0.018789052963256836,,773.275648
919,0.018212080001831055,,770.637824
920,0.017863035202026367,,772.9152
921,0.01809835433959961,,774.291456
922,0.018091917037963867,,791.953408
923,0.020138025283813477,,814.497792
924,0.017496109008789062,,825.688064
925,0.018108844757080078,,837.648384
926,0.01810002326965332,,831.700992
927,0.017297029495239258,,804.962304
928,0.018912076950073242,,825.131008
929,0.017613887786865234,,826.507264
930,0.01752305030822754,,827.834368
931,0.018052101135253906,,830.308352
932,0.01840376853942871,,830.275584
933,0.01800704002380371,,832.372736
934,0.0195620059967041,,855.588864
935,0.018726110458374023,,862.666752
936,0.018349885940551758,,1029.472256
937,0.01856374740600586,,1036.566528
938,0.01750969886779785,,1038.057472
939,0.019006967544555664,,1039.859712
940,0.018306970596313477,,1042.612224
941,0.017832279205322266,,996.425728
942,0.018555879592895508,,1017.708544
943,0.017534971237182617,,1019.00288
944,0.01884627342224121,,1030.193152
945,0.01799297332763672,,1031.716864
946,0.018388032913208008,,1033.043968
947,0.018405914306640625,,1034.338304
948,0.01757502555847168,,1047.871488
949,0.018615245819091797,,1049.198592
950,0.017407894134521484,,924.319744
951,0.02364802360534668,,938.180608
952,0.02028799057006836,,846.39744
953,0.021462202072143555,,704.544768
954,0.01782393455505371,,677.31456
955,0.021143198013305664,,677.511168
956,0.018460988998413086,,706.527232
957,0.019845962524414062,,739.770368
958,0.01820206642150879,,843.69408
959,0.02670598030090332,,972.242944
960,0.01889801025390625,,894.107648
961,0.02526998519897461,,912.850944
962,0.017279863357543945,,923.123712
963,0.0343327522277832,,680.7552
964,0.025554180145263672,,528.924672
965,0.020708799362182617,,550.027264
966,0.018130064010620117,,562.610176
967,0.051091909408569336,,579.403776
968,0.01895427703857422,,601.522176
969,0.018851757049560547,,621.707264
970,0.019400835037231445,,642.285568
971,0.017557144165039062,,645.726208
972,0.01864790916442871,,653.852672
973,0.018313884735107422,,664.61696
974,0.018641948699951172,,508.755968
975,0.017786026000976562,,515.211264
976,0.018302202224731445,,516.620288
977,0.018035888671875,,527.532032
978,0.018046140670776367,,531.33312
979,0.016510963439941406,,535.18336
980,0.017377138137817383,,536.576
981,0.01850295066833496,,540.360704
982,0.01905083656311035,,543.391744
983,0.018184900283813477,,673.071104
984,0.01807689666748047,,789.594112
985,0.017984867095947266,,740.589568
986,0.016136884689331055,,738.410496
987,0.018665790557861328,,742.572032
988,0.016376733779907227,,744.07936
989,0.022997140884399414,,755.974144
990,0.017973899841308594,,759.775232
991,0.016841888427734375,,764.772352
992,0.01828598976135254,,774.701056
993,0.01862311363220215,,777.764864
994,0.018065929412841797,,790.233088
995,0.019166946411132812,,791.527424
996,0.018140077590942383,,782.876672
997,0.0204470157623291,,730.56256
998,0.018531084060668945,,734.953472
999,0.017657756805419922,,724.680704
1000,0.016210079193115234,,671.58016
1001,0.018570899963378906,,676.380672
1002,0.016413211822509766,,679.018496
1003,0.018682003021240234,,693.272576
1004,0.01876211166381836,,698.253312
1005,0.01802206039428711,,699.547648
1006,0.017680883407592773,,703.2832
1007,0.019104957580566406,,704.806912
1008,0.02058696746826172,,747.651072
1009,0.016633033752441406,,760.168448
1010,0.01877903938293457,,767.295488
1011,0.018406152725219727,,785.36704
1012,0.018869876861572266,,792.969216
1013,0.016070842742919922,,794.247168
1014,0.018485069274902344,,797.868032
1015,0.017603635787963867,,799.162368
1016,0.01818394660949707,,800.489472
1017,0.01857161521911621,,809.28768
1018,0.01821112632751465,,810.5984
1019,0.018050193786621094,,815.480832
1020,0.018172025680541992,,787.316736
1021,0.01827216148376465,,796.393472
1022,0.01625800132751465,,760.79104
1023,0.01849198341369629,,754.794496
1024,0.018125057220458984,,759.431168
1025,0.01859903335571289,,766.68928
1026,0.018824100494384766,,769.343488
1027,0.018361806869506836,,773.013504
1028,0.018279075622558594,,779.190272
1029,0.01614689826965332,,780.484608
1030,0.015993833541870117,,781.778944
1031,0.019253969192504883,,795.000832
1032,0.018033266067504883,,796.442624
1033,0.0187070369720459,,853.458944
1034,0.019955873489379883,,800.129024
1035,0.01745462417602539,,726.695936
1036,0.020189285278320312,,713.867264
1037,0.01796698570251465,,727.498752
1038,0.017895936965942383,,733.724672
1039,0.01941204071044922,,762.986496
1040,0.01800704002380371,,767.066112
1041,0.017973899841308594,,773.619712
1042,0.018118858337402344,,782.90944
1043,0.018049955368041992,,789.757952
1044,0.01769089698791504,,794.312704
1045,0.018677949905395508,,808.96
1046,0.018121004104614258,,563.019776
1047,0.021648883819580078,,530.808832
1048,0.017465829849243164,,536.559616
1049,0.018071889877319336,,529.104896
1050,0.018429040908813477,,532.054016
1051,0.018213987350463867,,535.478272
1052,0.016149044036865234,,537.346048
1053,0.019045114517211914,,551.436288
1054,0.018463134765625,,565.444608
1055,0.018698930740356445,,566.80448
1056,0.018285036087036133,,568.164352
1057,0.017866134643554688,,570.507264
1058,0.018292903900146484,,678.805504
1059,0.01691913604736328,,728.416256
1060,0.0183868408203125,,753.074176
1061,0.017280101776123047,,753.451008
1062,0.020720958709716797,,768.933888
1063,0.017688274383544922,,763.265024
1064,0.01604914665222168,,764.14976
1065,0.018007993698120117,,768.24576
1066,0.018108844757080078,,770.277376
1067,0.017565250396728516,,785.973248
1068,0.018001794815063477,,787.365888
1069,0.016156911849975586,,790.020096
1070,0.01663064956665039,,799.1296
1071,0.018319129943847656,,802.357248
1072,0.01662898063659668,,805.912576
1073,0.016414880752563477,,761.0368
1074,0.019103050231933594,,754.008064
1075,0.016607999801635742,,756.03968
1076,0.01682114601135254,,760.201216
1077,0.01976919174194336,,784.449536
1078,0.01811695098876953,,792.576
1079,0.016200780868530273,,795.295744
1080,0.018608808517456055,,796.622848
1081,0.017317771911621094,,800.178176
1082,0.015982866287231445,,802.029568
1083,0.017415761947631836,,910.671872
1084,0.017690181732177734,,928.088064
1085,0.01740097999572754,,929.890304
1086,0.017045974731445312,,926.613504
1087,0.01831197738647461,,909.770752
1088,0.025552988052368164,,889.470976
1089,0.01772904396057129,,796.196864
1090,0.017500877380371094,,798.343168
1091,0.017538070678710938,,781.467648
1092,0.018199920654296875,,794.591232
1093,0.01883220672607422,,817.266688
1094,0.01690816879272461,,784.809984
1095,0.01756596565246582,,787.185664
1096,0.01833796501159668,,791.658496
1097,0.01777482032775879,,1017.643008
1098,0.016105175018310547,,1021.837312
1099,0.017305850982666016,,1024.90112
1100,0.016243934631347656,,1027.538944
1101,0.017771005630493164,,1030.520832
1102,0.017744064331054688,,1035.96032
1103,0.016784191131591797,,995.311616
1104,0.015977859497070312,,997.113856
1105,0.016022682189941406,,998.490112
1106,0.01599597930908203,,1001.30816
1107,0.01720404624938965,,1002.94656
1108,0.01647806167602539,,1071.415296
1109,0.016045808792114258,,1088.192512
1110,0.018759965896606445,,1102.495744
1111,0.016357898712158203,,1103.937536
1112,0.016336917877197266,,1105.26464
1113,0.016797780990600586,,1106.558976
1114,0.016061067581176758,,1107.836928
1115,0.016346216201782227,,1109.131264
1116,0.016637802124023438,,1110.4256
1117,0.01605677604675293,,1111.719936
1118,0.016030073165893555,,1113.014272
1119,0.01686716079711914,,1114.292224
1120,0.018210887908935547,,1115.652096
1121,0.018351078033447266,,1118.175232
1122,0.017811298370361328,,1119.469568
1123,0.018510103225708008,,1122.664448
1124,0.01625204086303711,,1123.713024
1125,0.01848912239074707,,1101.807616
1126,0.023476123809814453,,1011.531776
1127,0.018373966217041016,,1027.653632
1128,0.016151905059814453,,1029.57056
1129,0.016253232955932617,,1031.323648
1130,0.016721010208129883,,1033.814016
1131,0.016113996505737305,,1035.419648
1132,0.01594066619873047,,1037.123584
1133,0.01688385009765625,,1135.198208
1134,0.017246246337890625,,1153.318912
1135,0.019171714782714844,,1158.3488
1136,0.016726016998291016,,1151.565824
1137,0.016663074493408203,,1111.719936
1138,0.017419099807739258,,953.79456
1139,0.0179598331451416,,933.96992
1140,0.017429113388061523,,908.132352
1141,0.019212722778320312,,912.965632
1142,0.016395092010498047,,917.979136
1143,0.01606917381286621,,920.28928
1144,0.01664900779724121,,924.95872
1145,0.01706385612487793,,927.039488
1146,0.016193151473999023,,928.940032
1147,0.016707897186279297,,937.230336
1148,0.016885042190551758,,926.859264
1149,0.017354965209960938,,899.203072
1150,0.01820826530456543,,900.79232
1151,0.016351938247680664,,893.99296
1152,0.021284103393554688,,852.885504
1153,0.017820119857788086,,877.625344
1154,0.018624067306518555,,888.75008
1155,0.018725156784057617,,890.22464
1156,0.016746997833251953,,893.566976
1157,0.016726016998291016,,898.940928
1158,0.017247915267944336,,1028.5056
1159,0.017531871795654297,,1076.903936
1160,0.017448902130126953,,1088.372736
1161,0.01886916160583496,,930.873344
1162,0.020617961883544922,,821.98528
1163,0.019507884979248047,,804.4544
1164,0.021104097366333008,,765.853696
1165,0.018584012985229492,,756.20352
1166,0.016861915588378906,,754.417664
1167,0.01778697967529297,,743.58784
1168,0.016932249069213867,,746.717184
1169,0.018680095672607422,,758.66112
1170,0.01619100570678711,,761.741312
1171,0.0175020694732666,,764.264448
1172,0.016463041305541992,,766.312448
1173,0.01658797264099121,,775.421952
1174,0.016314983367919922,,721.79712
1175,0.016770124435424805,,696.23808
1176,0.017512798309326172,,703.44704
1177,0.01647019386291504,,698.69568
1178,0.0167539119720459,,697.155584
1179,0.01642322540283203,,700.203008
1180,0.017107009887695312,,701.497344
1181,0.016643047332763672,,704.249856
1182,0.01636672019958496,,705.708032
1183,0.017226457595825195,,822.198272
1184,0.01616525650024414,,837.79584
1185,0.018515348434448242,,781.205504
1186,0.0194549560546875,,421.330944
1187,0.020115137100219727,,432.37376
1188,0.018393993377685547,,437.977088
1189,0.019242048263549805,,441.942016
1190,0.016601085662841797,,446.119936
1191,0.017062902450561523,,411.107328
1192,0.021176815032958984,,356.483072
1193,0.01865696907043457,,366.231552
1194,0.01813507080078125,,380.551168
1195,0.01782393455505371,,383.827968
1196,0.018648862838745117,,405.307392
1197,0.017976999282836914,,413.974528
1198,0.020534992218017578,,428.900352
1199,0.019348859786987305,,441.434112
1200,0.018574953079223633,,405.209088
1201,0.02019023895263672,,370.098176
1202,0.02112293243408203,,358.858752
1203,0.02012491226196289,,305.577984
1204,0.023075103759765625,,269.287424
1205,0.02218914031982422,,303.955968
1206,0.019053936004638672,,312.590336
1207,0.021101951599121094,,314.687488
1208,0.02026987075805664,,500.1216
1209,0.021502017974853516,,716.177408
1210,0.019520998001098633,,702.21824
1211,0.019962072372436523,,703.905792
1212,0.01817798614501953,,705.855488
1213,0.017924785614013672,,719.91296
1214,0.018368005752563477,,723.3536
1215,0.017492055892944336,,724.66432
1216,0.01854991912841797,,730.628096
1217,0.01791834831237793,,737.148928
1218,0.017292022705078125,,741.261312
1219,0.017453908920288086,,748.83072
1220,0.01896381378173828,,690.601984
1221,0.016551971435546875,,672.677888
1222,0.017127275466918945,,673.349632
1223,0.018607139587402344,,681.836544
1224,0.01678013801574707,,683.327488
1225,0.019362211227416992,,680.476672
1226,0.01881122589111328,,689.7664
1227,0.019748926162719727,,700.874752
1228,0.01710987091064453,,699.1872
1229,0.016968965530395508,,703.381504
1230,0.017507076263427734,,617.447424
1231,0.01990509033203125,,615.87456
1232,0.017580032348632812,,605.929472
1233,0.01961231231689453,,712.933376
1234,0.021337032318115234,,724.860928
1235,0.018815040588378906,,692.666368
1236,0.017796039581298828,,655.671296
1237,0.019369125366210938,,565.215232
1238,0.01996016502380371,,449.00352
1239,0.019366025924682617,,442.515456
1240,0.018167972564697266,,433.7664
1241,0.019647836685180664,,320.208896
1242,0.020045757293701172,,329.957376
1243,0.018686771392822266,,338.198528
1244,0.018590211868286133,,334.462976
1245,0.01946091651916504,,339.23072
1246,0.018734216690063477,,334.168064
1247,0.018298864364624023,,346.43968
1248,0.018150806427001953,,312.967168
1249,0.018464088439941406,,301.54752
1250,0.019457101821899414,,202.047488
1251,0.02332019805908203,,236.191744
1252,0.017223119735717773,,240.287744
1253,0.01916813850402832,,234.04544
1254,0.019759178161621094,,224.509952
1255,0.021211862564086914,,239.271936
1256,0.01975393295288086,,244.973568
1257,0.01827216148376465,,478.887936
1258,0.019361019134521484,,688.308224
1259,0.01731705665588379,,872.464384
1260,0.019784927368164062,,888.25856
1261,0.018946170806884766,,881.983488
1262,0.0203549861907959,,876.9536
1263,0.021326065063476562,,885.981184
1264,0.01953291893005371,,908.394496
1265,0.01806783676147461,,913.555456
1266,0.01636815071105957,,915.718144
1267,0.01813220977783203,,907.476992
1268,0.020074129104614258,,891.092992
1269,0.017571687698364258,,893.485056
1270,0.017782211303710938,,896.958464
1271,0.016048192977905273,,898.564096
1272,0.018499135971069336,,923.123712
1273,0.017609119415283203,,928.956416
1274,0.016299009323120117,,923.009024
1275,0.01708984375,,928.268288
1276,0.01795506477355957,,933.543936
1277,0.016370058059692383,,919.928832
1278,0.01958298683166504,,943.095808
1279,0.018055200576782227,,945.225728
1280,0.0175778865814209,,924.352512
1281,0.01862025260925293,,920.174592
1282,0.0159761905670166,,921.485312
1283,0.018587827682495117,,1019.215872
1284,0.01610422134399414,,1030.537216
1285,0.017574787139892578,,1035.649024
1286,0.0162203311920166,,1037.43488
1287,0.01848912239074707,,1043.808256
1288,0.01620769500732422,,1045.168128
1289,0.01654982566833496,,1046.511616
1290,0.01649308204650879,,1006.272512
1291,0.01978015899658203,,1024.262144
1292,0.01806020736694336,,816.300032
1293,0.017385005950927734,,817.840128
1294,0.01682305335998535,,823.885824
1295,0.017140865325927734,,825.966592
1296,0.01874518394470215,,843.268096
1297,0.018278837203979492,,864.878592
1298,0.01696014404296875,,875.790336
1299,0.016139984130859375,,877.068288
1300,0.016839981079101562,,883.720192
1301,0.018292903900146484,,885.06368
1302,0.018278121948242188,,887.635968
1303,0.017817020416259766,,889.470976
1304,0.01725172996520996,,890.79808
1305,0.016511917114257812,,856.047616
1306,0.018249988555908203,,656.048128
1307,0.018260955810546875,,663.846912
1308,0.01702713966369629,,691.552256
1309,0.016736984252929688,,793.018368
1310,0.017343997955322266,,794.427392
1311,0.01601409912109375,,796.475392
1312,0.01850295066833496,,797.98272
1313,0.01605510711669922,,799.37536
1314,0.018330097198486328,,800.669696
1315,0.016005754470825195,,801.964032
1316,0.01871800422668457,,803.291136
1317,0.016744375228881836,,779.436032
1318,0.016289949417114258,,782.155776
1319,0.016913890838623047,,787.08736
1320,0.016096830368041992,,789.610496
1321,0.016132831573486328,,790.904832
1322,0.016089200973510742,,792.199168
1323,0.019034147262573242,,809.582592
1324,0.016072750091552734,,810.876928
1325,0.018911123275756836,,821.755904
1326,0.017992019653320312,,824.27904
1327,0.01610708236694336,,825.573376
1328,0.01631784439086914,,826.867712
1329,0.017791032791137695,,842.596352
1330,0.016519784927368164,,788.660224
1331,0.01805281639099121,,729.41568
1332,0.0202791690826416,,719.814656
1333,0.01629495620727539,,828.309504
1334,0.01630687713623047,,829.325312
1335,0.016124248504638672,,846.036992
1336,0.018616914749145508,,865.56672
1337,0.01738905906677246,,877.019136
1338,0.016147136688232422,,878.952448
1339,0.018700122833251953,,882.720768
1340,0.018269777297973633,,887.783424
1341,0.016126155853271484,,889.339904
1342,0.016147136688232422,,890.63424
1343,0.016003131866455078,,885.112832
1344,0.01698780059814453,,852.262912
1345,0.017913818359375,,846.06976
1346,0.01892709732055664,,812.40064
1347,0.017109155654907227,,814.465024
1348,0.01787281036376953,,831.356928
1349,0.018338918685913086,,850.82112
1350,0.017587900161743164,,853.36064
1351,0.018404006958007812,,859.127808
1352,0.01619887351989746,,861.618176
1353,0.016874074935913086,,863.338496
1354,0.018317222595214844,,864.714752
1355,0.018018007278442383,,866.762752
1356,0.017812013626098633,,868.040704
1357,0.017308950424194336,,869.351424
1358,0.018756866455078125,,864.600064
1359,0.017581939697265625,,942.16192
1360,0.018755197525024414,,849.117184
1361,0.017210006713867188,,851.951616
1362,0.016954898834228516,,922.353664
1363,0.016423940658569336,,923.500544
1364,0.018180131912231445,,925.12256
1365,0.01753401756286621,,926.43328
1366,0.016027212142944336,,927.744
1367,0.0161130428314209,,929.038336
1368,0.016065120697021484,,930.349056
1369,0.01622605323791504,,932.872192
1370,0.018132925033569336,,936.083456
1371,0.01718282699584961,,937.377792
1372,0.016967058181762695,,864.09216
1373,0.020087718963623047,,822.673408
1374,0.016971111297607422,,765.427712
1375,0.016628026962280273,,764.837888
1376,0.016887903213500977,,777.125888
1377,0.016438007354736328,,782.237696
1378,0.016425132751464844,,788.201472
1379,0.018552064895629883,,800.505856
1380,0.01647210121154785,,805.84704
1381,0.016286849975585938,,813.54752
1382,0.018119096755981445,,829.652992
1383,0.01700615882873535,,830.963712
1384,0.016165971755981445,,833.552384
1385,0.016025066375732422,,835.01056
1386,0.020895957946777344,,849.67424
1387,0.018066883087158203,,881.475584
1388,0.017992258071899414,,893.403136
1389,0.016250133514404297,,866.942976
1390,0.016088008880615234,,823.820288
1391,0.01848292350769043,,788.955136
1392,0.018950223922729492,,702.906368
1393,0.017338991165161133,,681.65632
1394,0.019267797470092773,,698.7776
1395,0.018035888671875,,705.511424
1396,0.019343852996826172,,698.61376
1397,0.019041061401367188,,700.530688
1398,0.019840002059936523,,716.767232
1399,0.01821279525756836,,712.278016
1400,0.01874518394470215,,726.679552
1401,0.018227815628051758,,740.950016
1402,0.017761945724487305,,702.775296
1403,0.017406940460205078,,662.24128
1404,0.018910884857177734,,658.194432
1405,0.020984172821044922,,672.268288
1406,0.019724130630493164,,554.254336
1407,0.022248029708862305,,546.127872
1408,0.01965188980102539,,500.908032
1409,0.021052837371826172,,492.109824
1410,0.020217180252075195,,422.264832
1411,0.01888418197631836,,473.612288
1412,0.019917964935302734,,619.823104
1413,0.01909804344177246,,832.110592
1414,0.018522977828979492,,851.525632
1415,0.01848125457763672,,855.998464
1416,0.017946243286132812,,858.505216
1417,0.018494129180908203,,869.597184
1418,0.017841339111328125,,878.886912
1419,0.017339229583740234,,892.715008
1420,0.018992185592651367,,905.6256
1421,0.016644001007080078,,907.264
1422,0.017412185668945312,,909.262848
1423,0.017095327377319336,,912.080896
1424,0.017821788787841797,,913.65376
1425,0.018154144287109375,,916.488192
1426,0.018299102783203125,,924.434432
1427,0.0177001953125,,926.793728
1428,0.017637968063354492,,937.934848
1429,0.018134117126464844,,936.312832
1430,0.0184781551361084,,936.935424
1431,0.01818704605102539,,884.08064
1432,0.053746938705444336,,834.371584
1433,0.021225929260253906,,845.299712
1434,0.020292043685913086,,756.924416
1435,0.018076181411743164,,781.205504
1436,0.01817488670349121,,620.609536
1437,0.01875591278076172,,629.47328
1438,0.020743131637573242,,641.990656
1439,0.022449016571044922,,595.656704
1440,0.02062511444091797,,506.83904
1441,0.022024154663085938,,427.474944
1442,0.023725032806396484,,446.79168
1443,0.02378392219543457,,351.19104
1444,0.01959991455078125,,388.251648
1445,0.01885199546813965,,409.698304
1446,0.018353939056396484,,415.612928
1447,0.020493030548095703,,441.810944
1448,0.019608020782470703,,449.41312
1449,0.021294832229614258,,305.545216
1450,0.024483919143676758,,297.009152
1451,0.023092985153198242,,312.1152
1452,0.019076108932495117,,317.800448
1453,0.018568992614746094,,246.595584
1454,0.02599191665649414,,251.183104
1455,0.023537874221801758,,277.577728
1456,0.019601821899414062,,302.579712
1457,0.022871732711791992,,270.25408
1458,0.018177032470703125,,272.646144
1459,0.017728090286254883,,267.927552
1460,0.0206451416015625,,284.2624
1461,0.018635988235473633,,454.311936
1462,0.020329952239990234,,644.3008
1463,0.018069028854370117,,644.05504
1464,0.019628047943115234,,625.29536
1465,0.01860809326171875,,633.536512
1466,0.018980741500854492,,639.188992
1467,0.017782926559448242,,644.05504
1468,0.018136978149414062,,646.234112
1469,0.022832870483398438,,597.147648
1470,0.019479036331176758,,605.159424
1471,0.021878957748413086,,631.570432
1472,0.018233299255371094,,619.790336
1473,0.01953291893005371,,613.33504
1474,0.018626928329467773,,622.83776
1475,0.019342899322509766,,588.546048
1476,0.023617982864379883,,284.770304
1477,0.039457082748413086,,221.626368
1478,0.01905202865600586,,145.801216
1479,0.027839183807373047,,97.878016
1480,0.027312040328979492,,135.74144
1481,0.025887012481689453,,141.754368
1482,0.03481101989746094,,143.409152
1483,0.03148293495178223,,133.136384
1484,0.03676891326904297,,174.65344
1485,0.019926071166992188,,149.045248
1486,0.024148941040039062,,302.907392
1487,0.030958890914916992,,547.504128
1488,0.022949934005737305,,508.116992
1489,0.02894902229309082,,536.281088
1490,0.02371692657470703,,530.874368
1491,0.02662491798400879,,524.12416
1492,0.02474808692932129,,544.751616
1493,0.02304673194885254,,546.947072
1494,0.020099878311157227,,548.70016
1495,0.020721912384033203,,447.725568
1496,0.021790027618408203,,451.821568
1497,0.017986059188842773,,433.93024
1498,0.023526906967163086,,399.917056
1499,0.018368005752563477,,347.881472
1500,0.02137303352355957,,316.78464
1501,0.023478984832763672,,325.844992
1502,0.02149224281311035,,330.924032
1503,0.020813703536987305,,339.5584
1504,0.017882108688354492,,342.884352
1505,0.019087791442871094,,371.687424
1506,0.022253990173339844,,376.209408
1507,0.017726898193359375,,378.028032
1508,0.020063161849975586,,379.355136
1509,0.018548965454101562,,390.201344
1510,0.01926112174987793,,392.462336
1511,0.020123958587646484,,512.049152
1512,0.019264936447143555,,667.762688
1513,0.019862890243530273,,676.6592
1514,0.022888898849487305,,700.301312
1515,0.01782703399658203,,705.82272
1516,0.018714189529418945,,700.760064
1517,0.018639802932739258,,702.30016
1518,0.01946282386779785,,723.3536
1519,0.019079923629760742,,719.470592
1520,0.01924920082092285,,720.044032
1521,0.017719030380249023,,691.191808
1522,0.01963210105895996,,702.889984
1523,0.018272876739501953,,680.7552
1524,0.02089858055114746,,676.364288
1525,0.02012491226196289,,678.035456
1526,0.019315004348754883,,665.43616
1527,0.02064204216003418,,668.434432
1528,0.020905017852783203,,697.729024
1529,0.01932692527770996,,689.60256
1530,0.01927495002746582,,683.802624
1531,0.01970386505126953,,689.831936
1532,0.020263195037841797,,686.309376
1533,0.01944279670715332,,687.407104
1534,0.02103400230407715,,688.20992
1535,0.019577741622924805,,686.784512
1536,0.018098115921020508,,753.876992
1537,0.01758098602294922,,742.014976
1538,0.018104076385498047,,742.457344
1539,0.022125959396362305,,752.92672
1540,0.0178072452545166,,752.59904
1541,0.02073812484741211,,743.129088
1542,0.018910884857177734,,596.508672
1543,0.01835799217224121,,399.671296
1544,0.027731895446777344,,415.58016
1545,0.01911783218383789,,417.890304
1546,0.018862009048461914,,424.411136
1547,0.01906299591064453,,421.986304
1548,0.019908905029296875,,412.483584
1549,0.02078700065612793,,432.128
1550,0.018975257873535156,,441.925632
1551,0.016913175582885742,,439.17312
1552,0.024454116821289062,,446.349312
1553,0.021587848663330078,,449.265664
1554,0.019623994827270508,,447.381504
1555,0.021067142486572266,,446.8736
1556,0.018362998962402344,,452.1984
1557,0.0205690860748291,,455.39328
1558,0.019618988037109375,,445.628416
1559,0.018250226974487305,,449.98656
1560,0.0196380615234375,,452.722688
1561,0.01864910125732422,,452.542464
1562,0.024792909622192383,,462.569472
1563,0.030002832412719727,,434.601984
1564,0.02599191665649414,,421.23264
