iteration,cost,residual_norm,grad_norm,step_norm,damping,mean_cam_error,median_cam_error,max_cam_error,mean_pt_error,median_pt_error,max_pt_error
1065,1442261.4551802813,1698.388327315212,,,,1.5852475648187063,1.3421559213444403,6.413986639757341,1.6351473941026515,1.101916746680627,799.3174769087192
1066,1442261.9394542456,1698.3886124525486,,,,1.5852473432672134,1.3421578390805011,6.413987073908771,1.6351462227361735,1.1019041576660342,799.31748414259
1067,1442261.337624664,1698.3882580992276,,,,1.5852472651910618,1.3421566670707878,6.413993071075048,1.6351473826056202,1.1019071023907983,799.3174825221729
1068,1442261.411687705,1698.388301707066,,,,1.5852470801149676,1.3421527068931363,6.413984827694521,1.6351467614245458,1.1019004806236052,799.3174825431748
1069,1442261.2664699848,1698.3882162038135,,,,1.5852472582426962,1.3421577535344928,6.413989519559538,1.6351471492023737,1.1019071023907983,799.3174825221729
1070,1442261.2688433446,1698.3882176012326,,,,1.5852471861176183,1.3421578288795537,6.413986567085245,1.6351470885387245,1.1019047704588845,799.3174812406864
1071,1442261.4449401395,1698.3883212858848,,,,1.5852470571699664,1.3421604564711032,6.413991613615357,1.6351469198437814,1.1019085616191955,799.3174845248159
1072,1442261.1622119748,1698.3881548173692,,,,1.5852473197583288,1.3421577394762245,6.413987000904128,1.635147392574165,1.101909662393557,799.3174912158822
1073,1442261.3419888022,1698.3882606688037,,,,1.5852472795377628,1.3421572936142703,6.413986747587756,1.635147255194532,1.1019071023907983,799.3174825221729
1074,1442261.4784838157,1698.3883410361811,,,,1.5852474972922193,1.3421578245312693,6.413985324053633,1.6351480026424932,1.101906688380323,799.3174819030714
1075,1442261.2318920612,1698.3881958445547,,,,1.5852472266604487,1.3421579093076441,6.4139868251873295,1.6351471127415222,1.101907101711973,799.3174825221729
1076,1442261.2835019145,1698.3882262321026,,,,1.5852472490846494,1.3421577000152647,6.4139868251873295,1.6351471902070942,1.1019071023907983,799.3174825221729
1077,1442261.2886125534,1698.388229241214,,,,1.5852472228511145,1.3421577483371268,6.4139868251873295,1.6351469200936293,1.101906791190979,799.3174829454339
1078,1442261.2120172926,1698.3881841424184,,,,1.5852471950375153,1.3421577463669923,6.4139868251873295,1.6351470226078257,1.1019093594964442,799.3174814258984
1079,1442261.2764676115,1698.3882220903515,,,,1.5852472577407162,1.3421577476461295,6.4139868251873295,1.6351472266797835,1.1019071023907983,799.3174825221729
1080,1442261.315794927,1698.3882452460198,,,,1.585247311894643,1.3421577476461295,6.4139868251873295,1.6351471308029462,1.1019026301696582,799.3174947051655
1081,1442261.2744908328,1698.3882209264366,,,,1.5852472226989351,1.3421577476461295,6.4139868251873295,1.6351471978648873,1.1019071023907983,799.3174825221729
1082,1442261.2759961337,1698.388221812748,,,,1.5852472582220014,1.3421577476461295,6.4139868251873295,1.6351472271793626,1.1019071023907983,799.3174825221729
1083,931296.4445595734,1364.7684379114087,,,,1.5710226336739235,1.3363600667462752,6.351153590240189,1.6111890805205171,1.0922215759662144,389.4878081611652
1084,931296.431013139,1364.7684279855964,,,,1.5710224944130868,1.336360799470274,6.351155427163451,1.6111886577978956,1.0922160510208552,389.48781799323973
1085,931296.3892694003,1364.7683973989142,,,,1.57102242843897,1.336357653818961,6.351153052538104,1.6111888281368691,1.092225128441666,389.4878097083855
1086,931296.4448122546,1364.7684380965545,,,,1.571022644914032,1.3363608770050623,6.351153992284918,1.611188871896725,1.0922236413483062,389.4878077462595
1087,931296.5235580727,1364.7684957955857,,,,1.571022881631402,1.3363608485359904,6.351154130084009,1.6111892667799816,1.0922169532650159,389.48779707079586
1088,931296.4334941157,1364.7684298034706,,,,1.5710226608966578,1.336357101218932,6.351153365313986,1.6111889911623645,1.0922215759662144,389.48780251998835
1089,931296.4535515717,1364.7684445000707,,,,1.5710226486194967,1.3363594958069056,6.35115337053691,1.6111891363627984,1.0922180126346783,389.4878081611652
1090,931296.6195413786,1364.7685661249518,,,,1.5710229323078246,1.3363582405820564,6.351153630752874,1.611189227970772,1.0922348859708224,389.48779884307294
1091,931297.081111524,1364.7689043288788,,,,1.571022704019725,1.3363601538488945,6.351153806220173,1.6111880546471649,1.0922080350859766,389.4878097576999
1092,931296.50427932,1364.7684816695614,,,,1.5710226379072696,1.3363589847843835,6.351159816150155,1.6111892351067085,1.0922110981423092,389.4878081611652
1093,931296.5748204963,1364.7685333568443,,,,1.571022468356366,1.3363553742511183,6.351151581457518,1.6111886276950622,1.0922214370341417,389.48780844404394
1094,931296.4354512086,1364.768431237482,,,,1.5710226334164012,1.3363600908950422,6.3511562378090725,1.6111890036427057,1.0922268409334488,389.4878081611652
1095,931296.4369727821,1364.768432352377,,,,1.5710225629661374,1.336360148136195,6.351153337632497,1.6111889455287782,1.0922183200471134,389.487806452418
1096,931296.6144917571,1364.7685624249684,,,,1.5710224134419495,1.336362652234235,6.35115818280851,1.6111887560001978,1.092222687937723,389.4878115815013
1097,931296.3257715459,1364.7683508724447,,,,1.571022690623171,1.3363600587555327,6.35115347016831,1.6111892546383593,1.0922914456758468,389.487813950675
1098,931296.5102652424,1364.7684860555967,,,,1.5710226548345472,1.3363596154253905,6.351153537601834,1.611189108953684,1.092223329845293,389.4878081611652
1099,931296.6410523821,1364.768581886601,,,,1.571022869277531,1.336360135128773,6.351152088051407,1.6111898458310698,1.0922215759662144,389.4878073415158
1100,931296.3985103881,1364.7684041700174,,,,1.5710226059768735,1.3363602203607252,6.351153590240189,1.6111889791215,1.0922215759662144,389.4878081611652
1101,931296.4518062548,1364.7684432212338,,,,1.5710226254721866,1.336360018990717,6.351153590240189,1.611189050458397,1.0922215759662144,389.4878081611652
1102,931296.4545725691,1364.7684452481815,,,,1.5710225975364092,1.3363600674601117,6.351153590240189,1.6111887827268834,1.0922215759662144,389.487809742471
1103,931296.3926637489,1364.7683998860387,,,,1.5710225716274417,1.3363600654912875,6.351153590240189,1.6111888821179472,1.0922215759662144,389.48780708609286
1104,931296.4447110713,1364.7684380224152,,,,1.5710226330728743,1.3363600667462752,6.351153590240189,1.61118908054506,1.0922215759662144,389.4878081611652
1105,931296.476839914,1364.7684615640226,,,,1.571022687841747,1.3363600667462752,6.351153590240189,1.6111889889989088,1.0922215759662144,389.48782078383556
1106,931296.4429907476,1364.768436761891,,,,1.5710225982512591,1.3363600667462752,6.351153590240189,1.611189052747589,1.0922215759662144,389.4878081611652
1107,931296.4444361811,1364.768437820996,,,,1.5710226348196559,1.3363600667462752,6.351153590240189,1.6111890822412742,1.0922215759662144,389.4878081611652
1108,1273727.2486312182,1596.074715438609,,,,1.5542239324071927,1.3220779254594819,6.236401153083175,1.600612063123019,1.0772389818558246,663.6658956316858
1109,1273727.235915434,1596.0747074716974,,,,1.5542238096780885,1.3220805214357858,6.236402851825849,1.6006116593685855,1.077238508487979,663.6658983174752
1110,1273727.188116568,1596.0746775239363,,,,1.5542237456190906,1.322077113628302,6.236400612715553,1.6006118341893119,1.0772364502820313,663.6658959989161
1111,1273727.2461416095,1596.074713878777,,,,1.554223957605039,1.3220801221923777,6.236401521818597,1.6006118800415114,1.0772295917903487,663.6658937882173
1112,1273727.3214460735,1596.074761059816,,,,1.5542241571622064,1.322078156364183,6.2364014890588875,1.6006122349616896,1.0772392495061127,663.6658965667589
1113,1273727.2413134864,1596.0747108537794,,,,1.5542239622204943,1.322075093061278,6.236400823643293,1.6006119857146575,1.0772389818558246,663.6658955506433
1114,1273727.254326273,1596.0747190067727,,,,1.5542239424083062,1.3220768539935939,6.236400915514675,1.6006121096697412,1.0772389818558246,663.6658956316858
1115,1273727.4384156314,1596.074834345577,,,,1.554224220170053,1.322075926996979,6.236401447453175,1.6006121752562399,1.0772389818558246,663.6659093077778
1116,1273727.7993284806,1596.07506047083,,,,1.554223982933324,1.3220752340031343,6.2364013027663034,1.6006110086692846,1.0772445057600524,663.6658700131173
1117,1273727.30576138,1596.0747512327744,,,,1.554223932132398,1.3220766312912653,6.236407215091388,1.6006122153287905,1.0772389818558246,663.6658956316858
1118,1273727.3585016667,1596.0747842765184,,,,1.554223783938907,1.32207371898751,6.236399192805468,1.6006116257625003,1.077202445219799,663.6658869543245
1119,1273727.240622545,1596.0747104208785,,,,1.554223930219212,1.3220779835754188,6.23640377859651,1.6006119869143982,1.0772389818558246,663.6658956316858
1120,1273727.2398658923,1596.0747099468074,,,,1.5542238663777186,1.3220771796047543,6.2364009119038055,1.6006119355832231,1.0772389818558246,663.6658947200344
1121,1273727.3899141008,1596.0748039575712,,,,1.554223683864873,1.3220789568574154,6.236405457797853,1.6006117121795167,1.0772012259158479,663.6658870651542
1122,1273727.15892803,1596.0746592362343,,,,1.5542239817109862,1.322076894448338,6.236400738880274,1.6006122520405734,1.0772439796900402,663.6659123526824
1123,1273727.3142497053,1596.0747565510244,,,,1.5542239527828738,1.3220778710884853,6.236401145076506,1.6006120903549208,1.0772389818558246,663.6658956316858
1124,1273727.4476780745,1596.0748401488408,,,,1.5542241580999614,1.3220792031438349,6.236399609394345,1.6006128065207519,1.077245701886015,663.6658979960878
1125,1273727.201469437,1596.074685890004,,,,1.5542239107536664,1.322078016034608,6.236401153083175,1.6006119814390882,1.0772389818558246,663.6658956316858
1126,1273727.2560336494,1596.074720076507,,,,1.5542239266153488,1.322077889377474,6.236401153083175,1.600612044389196,1.0772389818558246,663.6658956316858
1127,1273727.2287176908,1596.0747029620452,,,,1.5542238946720002,1.3220780748958179,6.236401153083175,1.600611782196118,1.0772334903611427,663.6658752341913
1128,1273727.184077033,1596.0746749930177,,,,1.554223871125013,1.3220779257283906,6.236401153083175,1.6006118720406328,1.0772377177807777,663.6658963825455
1129,1273727.2487712938,1596.0747155263714,,,,1.5542239318124842,1.3220779279928476,6.236401153083175,1.6006120631417358,1.0772389818558246,663.6658956316858
1130,1273727.2548679633,1596.0747193461614,,,,1.5542239870274384,1.3220781653023654,6.236401153083175,1.6006119771565368,1.077238294348482,663.6658891040496
1131,1273727.2475612767,1596.0747147682507,,,,1.5542238976233897,1.3220779254594819,6.236401153083175,1.6006120376143333,1.0772535153840346,663.6658956316858
1132,1273727.248792221,1596.0747155394833,,,,1.5542239356891345,1.3220779254594819,6.236401153083175,1.6006120667453825,1.0772389818558246,663.6658956316858
1133,799397.7929217691,1264.434887941462,,,,1.528301947102128,1.3006726390491352,6.1068748108398205,1.561355095175343,1.0598952139088416,215.81872228867775
1134,799397.768920188,1264.4348689594,,,,1.5283018429248918,1.3006753393564288,6.106876303529163,1.5613547144555497,1.0598896656479833,215.81871090002363
1135,799397.7353316193,1264.4348423953047,,,,1.5283017766792348,1.3006718024784263,6.1068742631339505,1.5613548859630721,1.059893607265625,215.81871934029718
1136,799397.7915710964,1264.4348868732595,,,,1.5283019880061026,1.300674726677914,6.106875143044211,1.5613549375082834,1.0599471549064317,215.81872175436905
1137,799397.8692832863,1264.434948333275,,,,1.5283021440015747,1.3006730799511084,6.106874974341249,1.5613552534053499,1.0599003310788089,215.81872955738567
1138,799397.7867625668,1264.4348830703518,,,,1.5283019775610873,1.300669972782794,6.106874366590673,1.561355027207615,1.05990825809092,215.81872764709544
1139,799397.795300802,1264.4348898229607,,,,1.5283019542706904,1.3006715944421796,6.106874548634764,1.5613551322003345,1.0598955725107613,215.81872228867775
1140,799397.960998478,1264.4350208678004,,,,1.5283022190207505,1.3006706675768365,6.106875377389736,1.561355172805045,1.0598983288794321,215.81873596500486
1141,799398.3318753638,1264.4353141820768,,,,1.528301982692269,1.300669998150063,6.106874889652902,1.561354023590306,1.0598952062388447,215.81871655485043
1142,799397.8472723378,1264.43493092554,,,,1.5283019423535174,1.3006714022177057,6.106880593462722,1.5613552473642396,1.059903446167745,215.81872228867775
1143,799397.901720713,1264.434973986969,,,,1.528301816427614,1.30066876161733,6.106872940732896,1.5613546799708855,1.059895138012041,215.81872024068076
1144,799397.7855192537,1264.434882087056,,,,1.5283019409770335,1.300672702461671,6.10687739538764,1.561355019964631,1.0598952139088416,215.81872228867775
1145,799397.7840056607,1264.4348808900052,,,,1.5283018833096036,1.3006719064313632,6.106874584435748,1.56135497451203,1.059896549718979,215.8187230427311
1146,799397.9491343857,1264.435011484881,,,,1.5283016672738405,1.30067329396375,6.106878726754746,1.5613547141000628,1.0599027505423892,215.81871633661723
1147,799397.6890414476,1264.434805785927,,,,1.528301985467335,1.3006715531537119,6.106874100396197,1.561355292528663,1.0599012227576818,215.81872125814982
1148,799397.8582065479,1264.4349395730471,,,,1.5283019656876775,1.3006725855636345,6.106874850114685,1.5613551204480445,1.05989813145596,215.81872228867775
1149,799397.9766376392,1264.435033236298,,,,1.5283021583267622,1.3006738990702278,6.106873224695284,1.5613558117854098,1.059891131600498,215.81872433274037
1150,799397.7429640406,1264.4348484315358,,,,1.5283019324844649,1.3006727302520904,6.1068748108398205,1.5613550347276088,1.0599083399222333,215.81872228867775
1151,799397.8005586925,1264.434893981254,,,,1.528301944197671,1.300672613245492,6.1068748108398205,1.5613550895680224,1.0598952139088416,215.81872228867775
1152,799397.794218006,1264.4348889666135,,,,1.528301911299236,1.300672912906971,6.1068748108398205,1.561354838425844,1.0599173345004882,215.81871597765678
1153,799397.7544595626,1264.4348575229667,,,,1.5283018877515402,1.3006726392694805,6.1068748108398205,1.561354915087989,1.059896002931618,215.81872336773097
1154,799397.7930483766,1264.4348880415916,,,,1.5283019464970837,1.3006726416870196,6.1068748108398205,1.561355095185649,1.0598952139088416,215.81872228867775
1155,799397.8070464031,1264.434899112171,,,,1.5283020023318614,1.3006728971588792,6.1068748108398205,1.5613550158891196,1.0598945536575999,215.81870884114926
1156,799397.7924900664,1264.4348876000424,,,,1.5283019130909201,1.3006726390491352,6.1068748108398205,1.5613550719186995,1.0598952139088416,215.81872228867775
1157,799397.7933332761,1264.4348882669094,,,,1.5283019524417405,1.3006726390491352,6.1068748108398205,1.5613551004051331,1.0598952139088416,215.81872228867775
1158,3659846.072309626,2705.4929577840817,,,,1.5089947311601346,1.268202541953529,5.921715693308298,1.5699244621668111,1.0354881547845738,1635.5775887676032
1159,3659846.1123136263,2705.492972570293,,,,1.5089946600196977,1.268203775627554,5.921716855365429,1.56992411903564,1.0354913708163804,1635.577604500296
1160,3659846.0056769024,2705.4929331554013,,,,1.5089945784490904,1.2682003394142796,5.921715220829658,1.5699242658203354,1.0354860107904977,1635.5775874536826
1161,3659846.07012172,2705.4929569753917,,,,1.5089947906381116,1.268202883374708,5.921715980552884,1.5699243415604274,1.035489581342661,1635.5775886689207
1162,3659846.0768176485,2705.4929594503296,,,,1.5089948909070752,1.2682030662850639,5.921715585702859,1.5699246072915707,1.0354882240120182,1635.5775765205144
1163,3659846.048777303,2705.4929490861036,,,,1.508994764592788,1.268200289865854,5.921715125449843,1.5699244106968457,1.0354935263938292,1635.5775849600427
1164,3659846.070756723,2705.4929572100996,,,,1.5089947327747446,1.2682016188883423,5.921715376819082,1.5699244799693226,1.035492420396398,1635.5775887676032
1165,3659846.230506593,2705.493016256594,,,,1.5089949784263192,1.2682004700577436,5.921716580164313,1.5699244940408987,1.0354927891239074,1635.577591247706
1166,3659846.553926975,2705.4931357987125,,,,1.508994751368846,1.2682020384548238,5.921715691032832,1.5699233776418924,1.0355091726955725,1635.5775904894895
1167,3659846.1228729934,2705.492976473233,,,,1.5089947280242888,1.268201330445566,5.9217212799028385,1.5699246239192737,1.0354867226059628,1635.5775887676032
1168,3659846.1650807424,2705.492992073993,,,,1.5089946341523277,1.268199232651346,5.921713921991566,1.5699240908912848,1.0354914920499048,1635.577588241616
1169,3659846.0646219114,2705.4929549425615,,,,1.5089947154547907,1.2682026056271392,5.921718155531618,1.5699243873646176,1.0354930870112298,1635.5775887676032
1170,3659846.0589301796,2705.4929528387897,,,,1.5089946702034365,1.268202650853473,5.921715489650831,1.5699243523218671,1.0354881758520047,1635.5775881086824
1171,3659846.2049634615,2705.493006815378,,,,1.5089944172202672,1.2682030933492325,5.921719089562502,1.5699240455199168,1.0354984769931859,1635.5775886141037
1172,3659846.0442611417,2705.4929474168457,,,,1.5089947573127445,1.2682029442452198,5.9217146229371345,1.5699246681573396,1.0354849961190633,1635.5776059092263
1173,3659846.136607427,2705.4929815497317,,,,1.5089947496537304,1.2682025370819328,5.921715791084635,1.5699244873429405,1.0354877876456061,1635.5775887676032
1174,3659846.2548844,2705.4930252670765,,,,1.508994912253392,1.268202656172332,5.921714088751842,1.5699251273729293,1.0354883387189273,1635.5775886117008
1175,3659846.0215661237,2705.4929390283473,,,,1.5089947292573092,1.2682025530466832,5.921715693308298,1.5699244333661106,1.035486703616572,1635.5775887676032
1176,3659846.080276305,2705.4929607287127,,,,1.50899473053388,1.2682017447067515,5.921715693308298,1.5699244719623204,1.0354855264954175,1635.5775887676032
1177,3659846.078720102,2705.4929601535127,,,,1.5089946983737463,1.2682030118715595,5.921715693308298,1.5699242436126488,1.0354927623152186,1635.5775887671316
1178,3659845.999945032,2705.4929310367957,,,,1.508994674183266,1.268202386256093,5.921715693308298,1.5699242953919805,1.0354881547845738,1635.577587793633
1179,3659846.072415606,2705.4929578232545,,,,1.5089947305180296,1.2682025439658475,5.921715693308298,1.569924462163219,1.0354881547845738,1635.5775887676032
1180,3659846.120821036,2705.492975714791,,,,1.508994786692207,1.268202541953529,5.921715693308298,1.5699243929678062,1.0354881547845738,1635.5776022496152
1181,3659846.0729975477,2705.4929580383496,,,,1.5089946983368887,1.268202541953529,5.921715693308298,1.5699244412330196,1.0354881547845738,1635.5775887676032
1182,3659846.072949418,2705.492958020561,,,,1.508994738476702,1.268202541953529,5.921715693308298,1.569924468377725,1.0354881547845738,1635.5775887676032
1183,2923039.6442552786,2417.866681293773,,,,1.4971653778592604,1.2556588708477907,5.867563278412615,1.5494493338090214,1.0292092690125265,1463.1967644554832
1184,2923039.674214119,2417.8666936843797,,,,1.4971653166806238,1.2556602045321046,5.8675643364922125,1.5494490016476048,1.0292088641683237,1463.1967801971364
1185,2923039.580340463,2417.8666548593887,,,,1.497165231518843,1.2556566764431834,5.867562794815499,1.5494491432184787,1.0292075985847842,1463.1967634211715
1186,2923039.641738703,2417.8666802529474,,,,1.4971654419250433,1.255659191951439,5.867563555516105,1.5494492236454502,1.02920933228211,1463.1967643386101
1187,2923039.6566287694,2417.866686411296,,,,1.4971655277711533,1.255659455685549,5.86756310184498,1.549449473981872,1.0292011106991885,1463.19675170737
1188,2923039.620995536,2417.866671673829,,,,1.4971654126307714,1.2556566954231307,5.86756268933142,1.5494492878161943,1.0292181499836988,1463.1967604308002
1189,2923039.641553544,2417.8666801763707,,,,1.4971653773871663,1.2556579695845578,5.867562934839097,1.5494493450990368,1.029205707662402,1463.1967644554832
1190,2923039.791816815,2417.8667423234115,,,,1.4971656179948594,1.2556567744003773,5.867564287993433,1.5494493527820954,1.0292092690125265,1463.1967653473666
1191,2923040.108184201,2417.866873169073,,,,1.4971653958518847,1.2556583724195496,5.867563260012928,1.5494482499680142,1.029217064100754,1463.196766153556
1192,2923039.6936069243,2417.8667017050097,,,,1.4971653731000205,1.2556576749719857,5.86756866196842,1.5494494969825254,1.0292092690125265,1463.1967644554832
1193,2923039.7338837567,2417.86671836301,,,,1.4971652905375543,1.2556557490201796,5.867561567652382,1.5494489748497917,1.0292054209631036,1463.1967642157083
1194,2923039.636366527,2417.866678031083,,,,1.4971653592913532,1.2556589377466472,5.867565685954679,1.5494492592958442,1.0292092690125265,1463.1967644554832
1195,2923039.630334482,2417.866675536302,,,,1.49716531772155,1.2556589795588837,5.86756308062305,1.5494492273574683,1.0292092690125265,1463.196763697751
1196,2923039.7812520536,2417.8667379539534,,,,1.4971650567786683,1.255659386579119,5.86756650239807,1.5494489106421465,1.0292180205179067,1463.196764662383
1197,2923039.6086380105,2417.8666665629075,,,,1.4971653992103129,1.2556592704107592,5.867562066793528,1.54944954066641,1.0292121307564406,1463.1967798538144
1198,2923039.708218893,2417.86670774834,,,,1.4971653967053904,1.2556588665288042,5.867563390551563,1.549449359279224,1.0292092690125265,1463.1967644554832
1199,2923039.8202414135,2417.8667540794763,,,,1.497165549881875,1.255658978525364,5.867561685829776,1.5494499833831659,1.029211472925942,1463.1967642128857
1200,2923039.5931836907,2417.8666601711902,,,,1.4971653796111746,1.2556588820283454,5.867563278412615,1.5494493142080186,1.0292092690125265,1463.1967644554832
1201,2923039.652303357,2417.8666846223596,,,,1.497165377687846,1.2556580767075238,5.867563278412615,1.549449347225844,1.0292092690125265,1463.1967644554832
1202,2923039.6492571565,2417.86668336249,,,,1.4971653464751455,1.255659332428094,5.867563278412615,1.5494491263360815,1.02922054044126,1463.1967644574056
1203,2923039.5849897573,2417.866656782279,,,,1.4971653225719466,1.2556587179702314,5.867563278412615,1.549449172881754,1.0292003606747637,1463.196763472647
1204,2923039.644354857,2417.866681334958,,,,1.497165377203247,1.255658872886988,5.867563278412615,1.5494493338010162,1.0292092690125265,1463.1967644554832
1205,2923039.687167122,2417.866699041585,,,,1.4971654332833668,1.2556588708477907,5.867563278412615,1.549449267960938,1.0292079020496052,1463.1967776103647
1206,2923039.64531533,2417.866681732198,,,,1.497165345467797,1.2556588708477907,5.867563278412615,1.549449313637074,1.0292092690125265,1463.1967644554832
1207,2923039.6449520523,2417.8666815819506,,,,1.4971653857440224,1.2556588708477907,5.867563278412615,1.549449340217467,1.0292092690125265,1463.1967644554832
1208,1714219.7702539815,1851.604585355081,,,,1.4760900871042424,1.2316590017462365,5.764897630764706,1.5150948073616548,1.0187683735131359,1009.6359517235269
1209,1714219.7804690253,1851.6045908719416,,,,1.476090039992668,1.2316605442458897,5.764898569800711,1.5150944895480383,1.0187657056864092,1009.6359662069885
1210,1714219.714697965,1851.604555350827,,,,1.4760899500902633,1.2316568194536595,5.764897155749351,1.5150946239288074,1.0187700832820579,1009.6359515863207
1211,1714219.7668020283,1851.6045834907773,,,,1.4760901630717655,1.2316592616704893,5.76489788947555,1.5150947207500982,1.018768352894344,1009.6359515071481
1212,1714219.7990301468,1851.6046008962844,,,,1.476090226066507,1.2316597492234256,5.764897323483486,1.5150949438371384,1.0187685495844596,1009.6359386053991
1213,1714219.7489838693,1851.6045738676878,,,,1.4760901251956964,1.2316569781836044,5.764897036313775,1.5150947713262832,1.0187685446117951,1009.6359472412416
1214,1714219.7655510441,1851.6045828151562,,,,1.4760900838003463,1.2316581389981058,5.764897235176836,1.5150948064324474,1.0187681204337162,1009.6359517235269
1215,1714219.8991123643,1851.6046549478979,,,,1.4760903139491413,1.2316568785176867,5.764898796879018,1.5150948039442982,1.0187703008209696,1009.6359484579364
1216,1714220.1997572077,1851.6048173177796,,,,1.4760901014410792,1.2316585150322377,5.764897579708028,1.5150937286101231,1.0187644250312327,1009.6359532593887
1217,1714219.8175384938,1851.604610892128,,,,1.4760900809389517,1.2316578323614529,5.764902621145181,1.5150949733948411,1.0187703710668314,1009.6359517235269
1218,1714219.8533251248,1851.6046302194882,,,,1.4760900166213968,1.2316562167588425,5.7648960360939165,1.5150944702919158,1.018775627649989,1009.6359517226331
1219,1714219.7620374523,1851.6045809175632,,,,1.4760900649885322,1.231659078544816,5.764899985414605,1.5150947382595827,1.0187798473187442,1009.6359517235269
1220,1714219.755270354,1851.6045772628424,,,,1.476090027037477,1.2316591100319205,5.764897444676721,1.5150947062208193,1.0187708238454862,1009.6359505671549
1221,1714219.9169152891,1851.6046645627612,,,,1.476089758551386,1.2316594656112299,5.764900577870148,1.515094379191105,1.018771627376466,1009.6359529741267
1222,1714219.7165569593,1851.6045563548157,,,,1.4760900979833083,1.2316593919543957,5.7648962640063255,1.5150950159894008,1.0187616985724102,1009.6359627844646
1223,1714219.8334382558,1851.6046194791454,,,,1.4760901065680214,1.2316589986553517,5.764897768023251,1.5150948333114809,1.0187683735131359,1009.6359517235269
1224,1714219.9345657867,1851.604674095303,,,,1.4760902396897329,1.2316590916547874,5.764896035329574,1.5150954249768906,1.0187671434250645,1009.6359512674015
1225,1714219.7176006276,1851.604556918472,,,,1.476090094313947,1.2316590131098675,5.764897630764706,1.5150948025474027,1.0187683730182955,1009.6359517235269
1226,1714219.7783592385,1851.604589732505,,,,1.4760900899850253,1.2316582259321793,5.764897630764706,1.5150948291913604,1.01876560077812,1009.6359517235269
1227,1714219.770851901,1851.6045856780017,,,,1.476090057886602,1.2316594544821764,5.764897630764706,1.5150946183956424,1.018776117348183,1009.6359518893064
1228,1714219.7378196707,1851.6045678382145,,,,1.4760900339105572,1.2316588516900722,5.764897630764706,1.5150946565421577,1.0187558477925045,1009.635950730771
1229,1714219.7703411244,1851.6045854021445,,,,1.4760900864144746,1.2316590038410629,5.764897630764706,1.5150948073445023,1.0187683735131359,1009.6359517235269
1230,1714219.8069455288,1851.6046051711633,,,,1.4760901430630444,1.2316590017462365,5.764897630764706,1.5150947507277222,1.0187719245979834,1009.6359645570296
1231,1714219.772088186,1851.6045863456832,,,,1.4760900556320211,1.2316590017462365,5.764897630764706,1.5150947886443389,1.0187683735131359,1009.6359517235269
1232,1714219.7710158844,1851.6045857665638,,,,1.4760900958226384,1.2316590017462365,5.764897630764706,1.5150948137510618,1.0187683735131359,1009.6359517235269
1233,1501882.3632287001,1733.1372497460775,,,,1.4475971353632229,1.193255258846356,5.584583620933355,1.4850285374593943,0.9979804611894216,673.884923130501
1234,1501882.3613108431,1733.1372486394976,,,,1.4475971031182426,1.193257388608321,5.584584430740435,1.485028242210301,0.9979699662195705,673.8849324214791
1235,1501882.3019304583,1733.1372143777062,,,,1.4475970162447307,1.1932531385045153,5.584583036070677,1.485028368444189,0.9979883136574419,673.8849197031946
1236,1501882.3570851684,1733.1372462013312,,,,1.4475972211008203,1.1932556156536571,5.584583851702418,1.4850284828611053,0.9979789112803377,673.8849230953056
1237,1501882.3897243692,1733.1372650337707,,,,1.447597258828477,1.193256358300642,5.584583183157678,1.4850286611411523,0.9979804611894216,673.8849076914671
1238,1501882.35190287,1733.137243211206,,,,1.4475971718060239,1.1932539949100263,5.584583079243196,1.4850285109006989,0.9979821594595075,673.884923130501
1239,1501882.3555437424,1733.1372453119468,,,,1.4475971275881043,1.1932550599376224,5.584583153729401,1.4850285164276802,0.9979804611894216,673.884923130501
1240,1501882.5005754095,1733.137328993527,,,,1.4475973386277843,1.193253845422202,5.584584980219351,1.4850285001590786,0.997980462537781,673.884923130501
1241,1501882.6974611208,1733.1374425942802,,,,1.4475971411568773,1.1932554105266364,5.584583523701358,1.4850274670086494,0.9979773988605548,673.8849206131287
1242,1501882.4073332706,1733.1372751939007,,,,1.4475971306937863,1.1932534713389482,5.584587979940014,1.485028711643729,0.9979804611894216,673.884923130501
1243,1501882.4270520196,1733.1372865713895,,,,1.4475970957333322,1.1932531424954738,5.58458222345598,1.4850282364109333,0.9980083355910789,673.8849233590821
1244,1501882.3544168572,1733.1372446617472,,,,1.447597108655671,1.1932553555529934,5.584585864758981,1.485028475755522,0.9979804611894216,673.884923130501
1245,1501882.3487346764,1733.1372413831953,,,,1.4475970753989427,1.1932553513009512,5.584583457022816,1.4850284456622953,0.9979804611894216,673.884923130501
1246,1501882.4681104308,1733.1373102616142,,,,1.4475967917049137,1.1932564119667417,5.58458607362499,1.485028098837288,0.9979894664514569,673.8849074189541
1247,1501882.3100187527,1733.1372190445575,,,,1.4475971288321552,1.193255190051954,5.584582087319584,1.4850287513419027,0.9979387067024537,673.8849232994314
1248,1501882.4246467594,1733.1372851835822,,,,1.447597154056052,1.193255252637804,5.584583791902159,1.4850285629703142,0.9979804611894216,673.884923130501
1249,1501882.5336754285,1733.1373480918514,,,,1.447597269066638,1.193255316404382,5.5845820303610765,1.4850291175313486,0.9979870521719099,673.8849290627884
1250,1501882.311285235,1733.1372197753033,,,,1.4475971519796778,1.1932558931525867,5.584583620933355,1.4850285551915203,0.997981873154475,673.8849232763241
